Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
40391,6,1519275379.0,86227616,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0231944253,86227616,0,86227616,86227616,86227616,86227616,0,86227616,86227616,0,0,0,0,0,0,0,0,0,40,0,0.0231944253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62566,-1,0,20,0,0,0,0,86227616,0,86227616,86227616,Benign
53,17,1519301146.0,12708,1,1,46,114,46,46,46,0,114,114,114,0,12590.4941768964,157.3811772112,12708,0,12708,12708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,78.6905886056,78.6905886056,46,114,68.6666666667,39.2598183049,1541.3333333333,0,0,0,0,0,0,0,0,1,103,46,114,0,0,0,0,0,0,1,46,1,114,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519302195.0,2601275,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,1049.1009216634,6.1508298815,173418.333333333,250827.040712937,949041,84,2601275,325159.375,379573.117928149,1189859,1411,2411967,401994.5,313529.309992383,949041,162098,0,0,0,0,188,148,3.4598418083,2.6909880732,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,0,1,0,0,0,0,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519291919.0,2862911,10,7,1132,1581,661,0,113.2,205.3424240412,1173,0,225.8571428571,430.0986044197,947.6368633185,5.9380120444,178931.9375,305711.734064945,950142,80,2862911,318101.222222222,414173.760569999,1124507,80,2741975,456995.833333333,457620.185666855,1141485,122469,0,0,0,0,212,152,3.4929482614,2.445063783,0,1173,150.7222222222,303.4809433993,92100.6830065359,0,0,1,1,0,0,0,1,0,159.5882352941,113.2,225.8571428571,0,0,0,0,0,0,10,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519274312.0,94146,2,2,60,264,30,30,30,0,132,132,132,0,3441.4632591932,42.4872007308,31382,52436.7712488097,91924,327,93819,93819,0,93819,93819,92251,92251,0,92251,92251,0,0,0,0,16,16,21.2436003654,21.2436003654,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,0,0,0,0,0,0,2,60,2,264,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519299954.0,2328277,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1172.1113939622,6.4425323963,166305.5,247536.186307485,953150,84,2328277,332611,425150.304639038,1288271,72578,2055841,342640.166666667,300330.064907539,953150,175926,0,0,0,0,168,148,3.436017278,3.0065151183,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
56695,6,1519302549.0,137,2,0,0,0,0,0,0,0,0,0,0,0,0,14598.5401459854,137,0,137,137,137,137,0,137,137,0,0,0,0,0,0,0,0,0,40,0,14598.5401459854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,63964,-1,0,20,0,0,0,0,0,0,0,0,Benign
52316,6,1519276942.0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,41666.6666666667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.6666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,65000,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291776.0,269,1,1,34,162,34,34,34,0,162,162,162,0,728624.535315985,7434.9442379182,269,0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3717.4721189591,3717.4721189591,34,162,76.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,115,34,162,0,0,0,0,0,0,1,34,1,162,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
31876,6,1519272775.0,86104979,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232274605,86104979,0,86104979,86104979,86104979,86104979,0,86104979,86104979,0,0,0,0,0,0,0,0,0,40,0,0.0232274605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62549,-1,0,20,0,0,0,0,86104979,0,86104979,86104979,Benign
51368,6,1519264517.0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,51282.0512820513,39,0,39,39,39,39,0,39,39,0,0,0,0,0,0,0,0,0,40,0,51282.0512820513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
445,6,1519288284.0,1336618,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,593.288433943,8.2297260698,133661.8,172401.858787866,352851,62,1336512,267302.4,149344.438610214,352948,3907,1336556,334139,29237.6594252458,352999,290576,0,0,0,0,132,112,4.4889414926,3.7407845772,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
53,17,1519293456.0,302,1,1,45,61,45,45,45,0,61,61,61,0,350993.377483444,6622.5165562914,302,0,302,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3311.2582781457,3311.2582781457,45,61,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519289058.0,2332812,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1169.8328026433,6.4300080761,166629.428571429,244356.86336073,953246,88,2332812,333258.857142857,370407.91972339,1166141,149920,2175791,362631.833333333,299410.305603142,953246,154234,0,0,0,0,168,148,3.4293376406,3.0006704355,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
52585,6,1519274491.0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,52631.5789473684,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26315.7894736842,26315.7894736842,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1025,256,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519277328.0,2739002,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,996.3483049666,5.4764472607,195643,259271.220005378,953263,4,2739002,391286,411352.053350898,1291477,4,2451447,408574.5,267558.593456275,953263,287962,0,0,0,0,168,148,2.9207718724,2.5556753883,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
1804,6,1519271176.0,85974031,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232628385,85974031,0,85974031,85974031,85974031,85974031,0,85974031,85974031,0,0,0,0,0,0,0,0,0,40,0,0.0232628385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62568,-1,0,20,0,0,0,0,85974031,0,85974031,85974031,Benign
53,17,1519271557.0,880,1,1,55,167,55,55,55,0,167,167,167,0,252272.727272727,2272.7272727273,880,0,880,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1136.3636363636,1136.3636363636,55,167,92.3333333333,64.6632301492,4181.3333333333,0,0,0,0,0,0,0,0,1,138.5,55,167,0,0,0,0,0,0,1,55,1,167,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519291299.0,49537,1,1,40,117,40,40,40,0,117,117,117,0,3169.3481639986,40.3738619618,49537,0,49537,49537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.1869309809,20.1869309809,40,117,65.6666666667,44.4559707276,1976.3333333333,0,0,0,0,0,0,0,0,1,98.5,40,117,0,0,0,0,0,0,1,40,1,117,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519291595.0,97211,2,2,58,90,29,29,29,0,45,45,45,0,1522.4614498359,41.1476067523,32403.6666666667,30595.8926382829,61190,273,96938,96938,0,96938,96938,36021,36021,0,36021,36021,0,0,0,0,16,16,20.5738033762,20.5738033762,29,45,35.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,44.25,29,45,0,0,0,0,0,0,2,58,2,90,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,1519273984.0,3477,1,1,43,99,43,43,43,0,99,99,99,0,40839.8044291056,575.208513086,3477,0,3477,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,287.604256543,287.604256543,43,99,61.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,92.5,43,99,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
51507,6,1519302029.0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,133333.333333333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66666.6666666667,66666.6666666667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,31860,63731,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291595.0,48018,1,1,30,160,30,30,30,0,160,160,160,0,3956.8495147653,41.6510475238,48018,0,48018,48018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.8255237619,20.8255237619,30,160,73.3333333333,75.0555349947,5633.3333333333,0,0,0,0,0,0,0,0,1,110,30,160,0,0,0,0,0,0,1,30,1,160,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519274313.0,452,1,1,41,105,41,41,41,0,105,105,105,0,323008.849557522,4424.778761062,452,0,452,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2212.389380531,2212.389380531,41,105,62.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,93.5,41,105,0,0,0,0,0,0,1,41,1,105,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519303831.0,3499332,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,779.8631281627,4.5723012278,233288.8,432343.567909531,1534397,121,3499332,437416.5,558349.946425563,1534397,87574,3411001,568500.166666667,629578.50674254,1666609,89791,0,0,0,0,192,152,2.5719194406,2.0003817872,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,1,1,0,0,0,1,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519293160.0,3123293,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,873.7572811773,5.1227982773,208219.533333333,376307.265336618,1264791,3,3123293,390411.625,504525.987687435,1264791,3,2990703,498450.5,567330.98220307,1450310,132904,0,0,0,0,192,152,2.881574031,2.2412242463,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,1,1,0,0,0,1,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519271154.0,2318166,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1177.2237190952,6.4706323878,165583.285714286,245899.046723972,937477,86,2318166,331166.571428571,397764.718657004,1213465,126,2105983,350997.166666667,288351.026698652,937477,213998,0,0,0,0,172,152,3.4510039402,3.0196284477,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
58137,6,1519289715.0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,62500,32,0,32,32,32,32,0,32,32,0,0,0,0,0,0,0,0,0,40,0,62500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519301964.0,31697,2,2,90,212,45,45,45,0,106,106,106,0,9527.7155566773,126.1949080355,10565.6666666667,9387.3293504241,18741,314,31383,31383,0,31383,31383,19055,19055,0,19055,19055,0,0,0,0,16,16,63.0974540177,63.0974540177,45,106,69.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,86.75,45,106,0,0,0,0,0,0,2,90,2,212,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3960,6,1519274341.0,86177808,2,0,0,0,0,0,0,0,0,0,0,0,0,0.023207831,86177808,0,86177808,86177808,86177808,86177808,0,86177808,86177808,0,0,0,0,0,0,0,0,0,40,0,0.023207831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62566,-1,0,20,0,0,0,0,86177808,0,86177808,86177808,Benign
53,17,1519301146.0,1147,1,1,42,96,42,42,42,0,96,96,96,0,120313.862249346,1743.679163034,1147,0,1147,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,871.839581517,871.839581517,42,96,60,31.1769145362,972,0,0,0,0,0,0,0,0,1,90,42,96,0,0,0,0,0,0,1,42,1,96,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519289584.0,1731705,8,7,1132,1581,661,0,141.5,222.792023453,1173,0,225.8571428571,430.0986044197,1566.6640680716,8.661983421,123693.214285714,241197.373944493,937535,3,1731705,247386.428571429,388659.104893932,1122745,3,1611476,268579.333333333,328692.166925631,937535,120536,0,0,0,0,172,152,4.6197244912,4.0422589298,0,1173,169.5625,317.7627980638,100973.195833333,0,0,1,1,0,0,0,1,0,180.8666666667,141.5,225.8571428571,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
51561,6,1519302520.0,45,1,1,0,0,0,0,0,0,0,0,0,0,0,44444.4444444444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22222.2222222222,22222.2222222222,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,256,256,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519271557.0,980,1,1,32,94,32,32,32,0,94,94,94,0,128571.428571429,2040.8163265306,980,0,980,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1020.4081632653,1020.4081632653,32,94,52.6666666667,35.7957166898,1281.3333333333,0,0,0,0,0,0,0,0,1,79,32,94,0,0,0,0,0,0,1,32,1,94,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519265564.0,1599022,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1706.6682009378,9.3807339736,114215.857142857,250137.145491108,968810,63,1599022,228431.714285714,393278.308849986,1116540,63,1498481,249746.833333333,352713.054134613,968810,93749,0,0,0,0,172,152,5.0030581193,4.3776758544,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519290757.0,378,1,1,33,65,33,33,33,0,65,65,65,0,259259.259259259,5291.0052910053,378,0,378,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2645.5026455027,2645.5026455027,33,65,43.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,65.5,33,65,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
49489,6,1519287851.0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.0952380952,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,31500,63764,0,20,0,0,0,0,0,0,0,0,Benign
50664,6,1519298833.0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.222222222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.111111111,111111.111111111,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,298,256,0,20,0,0,0,0,0,0,0,0,Benign
26700,6,1519271996.0,86110853,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232258761,86110853,0,86110853,86110853,86110853,86110853,0,86110853,86110853,0,0,0,0,0,0,0,0,0,40,0,0.0232258761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62566,-1,0,20,0,0,0,0,86110853,0,86110853,86110853,Benign
3389,6,1519298956.0,1469629,8,8,1128,1581,661,0,141,222.62332056,1173,0,197.625,406.1217050168,1843.3223623105,10.8871014385,97975.2666666666,242858.889329782,968795,75,1469629,209947,383910.582418615,1077371,228,1401523,200217.571428571,340542.382392587,968795,6947,0,0,0,0,172,172,5.4435507193,5.4435507193,0,1173,159.3529411765,310.3705328266,96329.8676470588,0,0,0,1,0,0,0,0,1,169.3125,141,197.625,0,0,0,0,0,0,8,1128,8,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519271445.0,3628838,10,7,1144,1581,677,0,114.4,209.8969059112,1173,0,225.8571428571,430.0986044197,750.9290852885,4.684695211,226802.375,326148.457750531,1053348,3,3628838,403204.222222222,415005.393876627,1149937,3,3481167,580194.5,508617.325862873,1445370,152506,0,0,0,0,212,152,2.7557030653,1.9289921457,0,1173,151.3888888889,305.0398506056,93049.3104575164,0,0,0,1,0,0,0,0,0,160.2941176471,114.4,225.8571428571,0,0,0,0,0,0,10,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519299126.0,2050,1,1,39,211,39,39,39,0,211,211,211,0,121951.219512195,975.6097560976,2050,0,2050,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,487.8048780488,487.8048780488,39,211,96.3333333333,99.3042463006,9861.3333333333,0,0,0,0,0,0,0,0,1,144.5,39,211,0,0,0,0,0,0,1,39,1,211,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519292029.0,3042249,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,897.0337404992,5.9166754595,178955.823529412,320196.782747195,1044963,64,3042249,304224.9,414205.831665704,1096905,64,2949967,491661.166666667,469233.467702983,1176997,90256,0,0,0,0,232,152,3.6157461141,2.3009293454,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,1,1,0,0,0,1,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519292416.0,3270695,11,7,1132,1581,661,0,102.9090909091,197.7723208872,1173,0,225.8571428571,430.0986044197,829.4873108009,5.5034174694,192393.823529412,360029.934007617,1282127,81,3270695,327069.5,481633.558252941,1282127,81,3053370,508895,561518.135751286,1453510,129928,0,0,0,0,232,152,3.3631995646,2.1402179048,0,1173,142.7894736842,296.9505344044,88179.619883041,0,0,1,1,0,0,0,1,0,150.7222222222,102.9090909091,225.8571428571,0,0,0,0,0,0,11,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
52435,6,1519274046.0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20000,20000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,31088,63948,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519270028.0,1880018,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1451.5818465568,7.978647013,134287,245798.450070221,953172,104,1880018,268574,392403.984438656,1149625,290,1734469,289078.166666667,325864.537239275,953172,139779,0,0,0,0,172,152,4.2552784069,3.723368606,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519272296.0,2602154,9,7,1128,1581,661,0,125.3333333333,213.4830204021,1173,0,225.8571428571,430.0986044197,1041.0605982582,6.1487521492,173476.933333333,247582.755447393,953366,3,2602154,325269.25,392214.719993581,1258332,3,2356428,392738,277726.421591465,953366,246864,0,0,0,0,192,152,3.4586730839,2.6900790653,0,1173,159.3529411765,310.3705328266,96329.8676470588,0,0,1,1,0,0,0,1,0,169.3125,125.3333333333,225.8571428571,0,0,0,0,0,0,9,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
29738,6,1519272332.0,86011798,2,0,0,0,0,0,0,0,0,0,0,0,0,0.023252624,86011798,0,86011798,86011798,86011798,86011798,0,86011798,86011798,0,0,0,0,0,0,0,0,0,40,0,0.023252624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62567,-1,0,20,0,0,0,0,86011798,0,86011798,86011798,Benign
3389,6,1519295908.0,1852550,8,7,1132,1581,661,0,141.5,222.792023453,1173,0,225.8571428571,430.0986044197,1464.4678956034,8.0969474508,132325,245591.781513082,953711,4,1852550,264650,387136.741584073,1134112,4,1732022,288670.333333333,326593.832603536,953711,141044,0,0,0,0,172,152,4.3183719738,3.778575477,0,1173,169.5625,317.7627980638,100973.195833333,0,0,1,1,0,0,0,1,0,180.8666666667,141.5,225.8571428571,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
6767,6,1519272069.0,85935889,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232731636,85935889,0,85935889,85935889,85935889,85935889,0,85935889,85935889,0,0,0,0,0,0,0,0,0,40,0,0.0232731636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62567,-1,0,20,0,0,0,0,85935889,0,85935889,85935889,Benign
445,6,1519273210.0,3425911,2,2,0,0,0,0,0,0,0,0,0,0,0,1.1675726544,1141970.33333333,1633461.25646167,3013013,63,3425911,3425911,0,3425911,3425911,3013013,3013013,0,3013013,3013013,0,0,0,0,48,56,0.5837863272,0.5837863272,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
445,6,1519302203.0,989493,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,801.420525461,11.1168042624,98949.3,125232.676336712,244866,67,989418,197883.6,110568.781594535,251381,158,989426,247356.5,3173.6491614544,250714,244180,0,0,0,0,132,112,6.0637114158,5.0530928465,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291294.0,178980,2,2,70,238,35,35,35,0,119,119,119,0,1720.8626662197,22.3488657951,59660,92325.5470549728,166033,342,178638,178638,0,178638,178638,166375,166375,0,166375,166375,0,0,0,0,16,16,11.1744328975,11.1744328975,35,119,68.6,46.0086948304,2116.8,0,0,0,0,0,0,0,0,1,85.75,35,119,0,0,0,0,0,0,2,70,2,238,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
49138,6,1519267319.0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,55555.5555555556,36,0,36,36,36,36,0,36,36,0,0,0,0,0,0,0,0,0,40,0,55555.5555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0,0,0,0,0,0,0,0,Benign
56641,6,1519272930.0,85937823,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232726398,85937823,0,85937823,85937823,85937823,85937823,0,85937823,85937823,0,0,0,0,0,0,0,0,0,40,0,0.0232726398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62569,-1,0,20,0,0,0,0,85937823,0,85937823,85937823,Benign
53,17,1519291293.0,316,1,1,36,52,36,36,36,0,52,52,52,0,278481.012658228,6329.1139240506,316,0,316,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3164.5569620253,3164.5569620253,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
60059,6,1519303808.0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,58823.5294117647,34,0,34,34,34,34,0,34,34,0,0,0,0,0,0,0,0,0,40,0,58823.5294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,Benign
51450,6,1519302080.0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,64516.1290322581,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32258.064516129,32258.064516129,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,288,253,0,20,0,0,0,0,0,0,0,0,Benign
